sample	coverage	taxonomy
11_25_SSH_R1_paired	3.54	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
11_25_SSH_R1_paired	0.88	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
11_25_SSH_R1_paired	3.32	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
11_25_SSH_R1_paired	0.44	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
11_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
11_25_SSH_R1_paired	2.15	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
11_25_SSH_R1_paired	0.82	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
11_25_SSH_R1_paired	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales
11_25_SSH_R1_paired	0.5	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
11_25_SSH_R1_paired	0.4	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_B
11_25_SSH_R1_paired	0.76	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_D
11_25_SSH_R1_paired	1.42	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales
11_25_SSH_R1_paired	0.95	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales
11_25_SSH_R1_paired	0.74	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales
11_25_SSH_R1_paired	1.58	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales
11_25_SSH_R1_paired	0.34	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
11_25_SSH_R1_paired	0.29	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
11_25_SSH_R1_paired	0.48	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
11_25_SSH_R1_paired	0.62	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
11_25_SSH_R1_paired	2.48	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
11_25_SSH_R1_paired	0.95	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
11_25_SSH_R1_paired	0.44	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
11_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__HGW-17
11_25_SSH_R1_paired	0.56	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104
11_25_SSH_R1_paired	2.07	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
