sample	coverage	taxonomy
12_25_DAC_R1_paired	0.18	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
12_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
12_25_DAC_R1_paired	0.02	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
12_25_DAC_R1_paired	1.09	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
12_25_DAC_R1_paired	1.04	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
12_25_DAC_R1_paired	0.09	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
12_25_DAC_R1_paired	5.52	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
12_25_DAC_R1_paired	0.27	Root; d__Bacteria; p__Spirochaetota; c__Leptospiria
12_25_DAC_R1_paired	5.45	Root; d__Bacteria; p__Omnitrophota; c__Koll11
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
12_25_DAC_R1_paired	1.18	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
12_25_DAC_R1_paired	0.12	Root; d__Bacteria; p__Elusimicrobiota; c__Endomicrobiia
12_25_DAC_R1_paired	1.89	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
12_25_DAC_R1_paired	1.06	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
12_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
12_25_DAC_R1_paired	0.52	Root; d__Bacteria; p__SAR324; c__SAR324
12_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
12_25_DAC_R1_paired	0.87	Root; d__Bacteria; p__UBA10199; c__UBA10199
12_25_DAC_R1_paired	0.39	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
12_25_DAC_R1_paired	0.46	Root; d__Bacteria; p__JAFGBW01; c__JAFGBW01
12_25_DAC_R1_paired	0.19	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
12_25_DAC_R1_paired	0.3	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
12_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
12_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Arandabacterota; c__Arandabacteria
12_25_DAC_R1_paired	0.65	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
12_25_DAC_R1_paired	0.46	Root; d__Bacteria; p__WOR-3; c__WOR-3
12_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__SZUA-182; c__SZUA-182
12_25_DAC_R1_paired	1.73	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
12_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
12_25_DAC_R1_paired	0.4	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
12_25_DAC_R1_paired	0.66	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__40CM-2-53-6
12_25_DAC_R1_paired	0.16	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__RBG-16-48-13
12_25_DAC_R1_paired	0.91	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
12_25_DAC_R1_paired	0.95	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
12_25_DAC_R1_paired	17.24	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
12_25_DAC_R1_paired	0.85	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
12_25_DAC_R1_paired	2.6	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
12_25_DAC_R1_paired	0.87	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
12_25_DAC_R1_paired	0.64	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
12_25_DAC_R1_paired	0.62	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
12_25_DAC_R1_paired	0.29	Root; d__Archaea; p__Thermoplasmatota; c__DTKX01; o__DTKX01
12_25_DAC_R1_paired	0.28	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
12_25_DAC_R1_paired	0.47	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales
12_25_DAC_R1_paired	0.38	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmatales
12_25_DAC_R1_paired	0.35	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
12_25_DAC_R1_paired	0.73	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
12_25_DAC_R1_paired	0.32	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__GW2011-AR5
12_25_DAC_R1_paired	0.98	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
12_25_DAC_R1_paired	0.51	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
12_25_DAC_R1_paired	0.43	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
12_25_DAC_R1_paired	0.84	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
12_25_DAC_R1_paired	0.36	Root; d__Archaea; p__Nanohalarchaeota; c__Nanosalinia; o__Nanosalinales
12_25_DAC_R1_paired	11.13	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
12_25_DAC_R1_paired	2.09	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
12_25_DAC_R1_paired	5.15	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
12_25_DAC_R1_paired	1.89	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
12_25_DAC_R1_paired	0.71	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
12_25_DAC_R1_paired	0.32	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
12_25_DAC_R1_paired	0.82	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
12_25_DAC_R1_paired	4.53	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
12_25_DAC_R1_paired	17.79	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
12_25_DAC_R1_paired	0.55	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
12_25_DAC_R1_paired	2.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
12_25_DAC_R1_paired	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
12_25_DAC_R1_paired	2.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
12_25_DAC_R1_paired	0.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
12_25_DAC_R1_paired	1.02	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
12_25_DAC_R1_paired	0.63	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
12_25_DAC_R1_paired	1.17	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
12_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
12_25_DAC_R1_paired	2.42	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
12_25_DAC_R1_paired	1.5	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
12_25_DAC_R1_paired	0.54	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
12_25_DAC_R1_paired	2.38	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
12_25_DAC_R1_paired	2.63	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
12_25_DAC_R1_paired	1.2	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
