sample	coverage	taxonomy
01_26_FSB_R1_paired	1.16	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
01_26_FSB_R1_paired	0.4	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA9615
01_26_FSB_R1_paired	0.47	Root; d__Bacteria; p__Myxococcota; c__UBA9042; o__PHBI01
01_26_FSB_R1_paired	0.23	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__Bradymonadales
01_26_FSB_R1_paired	0.32	Root; d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727
01_26_FSB_R1_paired	0.57	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
01_26_FSB_R1_paired	4.28	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
01_26_FSB_R1_paired	1.54	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
01_26_FSB_R1_paired	1.92	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
01_26_FSB_R1_paired	1.7	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
01_26_FSB_R1_paired	0.86	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales
01_26_FSB_R1_paired	0.4	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
01_26_FSB_R1_paired	3.62	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
01_26_FSB_R1_paired	0.26	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
01_26_FSB_R1_paired	0.62	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIKKV01
01_26_FSB_R1_paired	0.27	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
01_26_FSB_R1_paired	0.41	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SS1-B-03-39
01_26_FSB_R1_paired	4.42	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
01_26_FSB_R1_paired	1.69	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
01_26_FSB_R1_paired	0.26	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
01_26_FSB_R1_paired	0.87	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
01_26_FSB_R1_paired	0.64	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
01_26_FSB_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
01_26_FSB_R1_paired	0.25	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
01_26_FSB_R1_paired	0.34	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SZUA-161
01_26_FSB_R1_paired	0.59	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
01_26_FSB_R1_paired	7.35	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
01_26_FSB_R1_paired	1.6	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
01_26_FSB_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
01_26_FSB_R1_paired	0.31	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
01_26_FSB_R1_paired	0.96	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
01_26_FSB_R1_paired	0.65	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
01_26_FSB_R1_paired	1.84	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
01_26_FSB_R1_paired	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
01_26_FSB_R1_paired	3.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
01_26_FSB_R1_paired	1.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
01_26_FSB_R1_paired	2.1	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales
01_26_FSB_R1_paired	17.81	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
01_26_FSB_R1_paired	0.14	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
01_26_FSB_R1_paired	0.06	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
01_26_FSB_R1_paired	4.35	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
01_26_FSB_R1_paired	0.98	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
01_26_FSB_R1_paired	2.27	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
